NAME20,total_buildings,buildings_w_height_measurement,mean_height,median_height,sd_height,min_height,max_height
"Newark, OH",1730,1722,3.9101150087854295,3.9237462282180786,1.2218793523765918,0.026767676696181297,11.51764678955078
"Newman, CA",3961,3492,4.385043100666207,4.333260536193848,0.9013498910336366,2.5016214847564697,9.356188774108888
"Newport, AR",3390,2966,4.36026437927241,4.063415050506592,1.362809303526959,2.5026819705963135,17.04020881652832
"Newport, OR",10427,10402,4.15471112616112,4.010570049285889,1.4606226488220928,0.0011876485077664256,18.41914176940918
"Newton, IA",8787,7317,4.115825958096853,3.837972640991211,1.2926870488729276,2.500183343887329,17.206775665283203
"Newton, KS",9718,8746,4.671942864406471,4.566380023956299,1.1585290167024858,2.500171661376953,13.97433853149414
"Newton, NJ",4110,3761,4.810976700781508,4.723808288574219,1.2518100617328862,2.501446485519409,20.273208618164063
"Nice, CA",5422,4561,4.292007727885398,4.139378547668457,1.039082327879454,2.5014519691467285,13.13056182861328
"Nogales, AZ",5371,3405,4.4222818410344065,4.15476655960083,1.342708444948654,2.5006086826324463,18.41258430480957
"North Adams, MA",10744,8122,4.338609436937401,4.080354928970337,1.423562666096097,2.5010950565338135,20.541086196899418
"North East, PA",3160,2606,4.482661183943496,4.33172869682312,1.2844728595452142,2.5032365322113037,15.218072891235352
"North Manchester, IN",2457,2075,4.320382587708623,4.127225399017334,1.2362641852971783,2.505072593688965,13.191017150878906
"North Vernon, IN",3548,2886,4.134936994673557,3.8959572315216064,1.2432428487584517,2.5005319118499756,16.19793701171875
"North Windham, ME",5388,4809,4.9266934508369085,4.816003799438477,1.276326085856325,2.504112720489502,14.285292625427246
"Norwalk, OH",8932,7868,4.312112411782411,4.168073415756226,1.1450697145706228,2.5005247592926025,14.54723834991455
"Norwich, NY",3441,2553,3.962833455810816,3.7931485176086426,1.0956040086267111,2.5027658939361572,12.6920804977417
"Norwich--New London, CT",63696,56226,4.744588615223238,4.547587871551514,1.51863409290492,2.5001986026763916,29.726215362548828
"Oak Harbor, WA",14879,14864,4.300864317776764,4.286758184432983,1.275099214173691,0.01256281416863203,17
"Oak Ridge, NJ",123,123,5.707847389748426,5.378231525421143,1.9258962754485154,2.641014337539673,13.859101295471191
"Oakdale, CA",9082,7891,4.5461006940143855,4.419709205627441,0.9275686679532135,2.573561429977417,10.875458717346191
"Oakdale, LA",2868,2860,3.636432180379296,3.438763976097107,1.5743487126336277,0.005752636585384607,14.7156400680542
"Ocean Park, WA",14294,14292,3.9392191740626084,3.8717391490936275,1.1673781992439847,0.4621380865573883,14.314851760864258
"Ocean Shores, WA",14060,14036,4.727610173435862,4.81746244430542,1.2357660682350566,0.06778369843959808,20.59710693359375
"Odessa, MO",2478,2454,4.074633470474201,3.957950472831726,1.6412109297682809,0.005580923520028591,32.131980895996094
"Odessa, TX",74621,46244,3.9415205885470814,3.66274631023407,1.296640891280688,2.500061273574829,30.0698184967041
"Oelwein, IA",4617,3894,4.445096491236655,4.2401697635650635,1.3055277637018197,2.5040202140808105,12.86347484588623
"Ogallala, NE",3202,2628,4.1172174904807335,4.029770612716675,0.9374723882514897,2.5016300678253174,9.501778602600098
"Ogden--Layton, UT",157618,150965,4.011926195398308,4.144593715667725,1.52542078563254,3.349298276589252e-5,38.67013931274414
"Ogdensburg, NY",4744,3626,4.112904727623335,3.913387894630432,1.2748560380093514,2.501885414123535,18.15569496154785
"Oil City, PA",6737,5469,4.888689020125123,4.497416019439697,1.751422365953538,3,29.648134231567383
"Oklahoma City, OK",16240,15404,3.3594580190966132,3.5850820541381836,1.5489993545212914,1.547269057482481e-4,23.10391616821289
"Okmulgee, OK",6910,5429,4.050670320848488,3.647545099258423,1.4649914018015464,2.50177001953125,16.7202091217041
"Olean, NY",11088,8646,3.9632411278868727,3.8153568506240845,1.0225114311914172,2.500765800476074,18.185218811035156
"Olney, IL",5176,4329,4.170101356550408,3.917516708374023,1.3562777051543509,2.5018906593322754,20.361175537109375
"Olympia--Lacey, WA",43420,41893,4.507800229242383,4.470463752746582,1.4580847842260862,2.1246458345558497e-4,25.965770721435547
"Omak, WA",2577,2061,4.272133304215588,4.184728622436523,1.1150149591799097,2.500594139099121,11.01719856262207
"Oneida, NY",5988,5030,4.403368197425933,4.265223741531372,1.2158464775062219,2.500744104385376,24.372522354125977
"Oneonta, NY",5196,4052,4.642337628260535,4.478244781494141,1.3586641244096194,2.5007777214050293,17.48147964477539
"Ontario--Payette, OR--ID",10212,8090,4.024768435425265,3.8606237173080444,1.243919113662468,2.86861730273813e-4,23.452482223510746
"Opelousas, LA",12098,12057,3.4310024435159066,3.285541534423828,1.530709949976567,0.0010660981060937047,21.236164093017575
"Orange City, IA",3181,2751,4.575928699142584,4.357293128967285,1.463746391535146,2.50081729888916,28.04705810546875
"Orange Cove, CA",2168,1822,3.886550987067783,3.7331926822662354,0.8479978419441615,2.503282308578491,13.50816535949707
"Orange, TX",19939,14897,3.953583868988538,3.687908172607422,1.3930707859611275,2.5000603199005127,24.316484451293945
"Oregon, WI",3504,3100,5.011575908660888,4.848755836486816,1.2951332399861668,2.5705790519714355,16.4375
"Orland, CA",4093,3280,3.848611153553172,3.637531280517578,1.0062021588880787,2.5001165866851807,15.93022632598877
"Orosi, CA",3403,2832,3.6510990207309777,3.5187628269195557,0.8269099776432145,2.5054144859313965,16.30303382873535
"Oroville, CA",18803,18778,3.970181739727221,3.925852417945862,1.2316104217049164,0.001729106646962464,28.64432144165039
"Orrville, OH",4108,3137,4.005421191216427,3.79155945777893,1.162081305814383,2.501194715499878,20.01322555541992
"Osage Beach, MO",5113,4459,5.251411146367978,5.0917510986328125,1.624232701171894,2.5017287731170654,26.773496627807617
"Osceola, AR",979,947,3.6345618694958963,3.294379949569702,1.8225498505261843,0.0018696581246331336,14.99996280670166
"Osceola, IA",2647,2090,3.903537545934248,3.7228801250457764,1.0745436135388657,2.5009262561798096,16.21921730041504
"Oscoda--Au Sable, MI",7925,5156,5.1363008962850225,4.656423807144165,1.9160575517228833,2.507223129272461,18.4749755859375
"Oshkosh, WI",26909,25245,4.380395316782816,4.255947589874268,1.488678963199965,2.0918751033605076e-5,25.119699478149418
"Oskaloosa, IA",6013,788,4.826818534565456,4.074584245681763,2.2283495907251236,3.0084688663482666,15.622024536132813
"Othello, WA",3723,2540,3.704493462382339,3.5173736810684204,0.8861371479776287,2.501210927963257,13.035513877868652
"Otsego--Plainwell, MI",5816,5797,3.6742154384270544,3.526315689086914,1.6520331669674833,0.0011848341673612597,17.287416458129883
"Ottawa, IL",10502,3633,4.562120493600889,4.377607345581055,1.2995185743987978,2.510784387588501,22.933631896972656
"Ottawa, KS",5852,1752,4.6738110166978615,3.9983397722244263,2.672848376428994,2.500715732574463,32.85492706298828
"Ottawa, OH",2834,1804,3.8251316028000772,3.5603119134902954,1.4787068981497027,2.5042355060577393,29.61454391479492
"Ottumwa, IA",11770,4823,4.4652567209852405,4.098856449127197,1.400152001775763,3,17.348791122436523
"Owego, NY",1769,1296,4.732821160628472,4.399052143096924,1.4658119354553338,2.5011301040649414,14.854412078857422
"Owensboro, KY",29860,23672,4.168454096727948,3.895769953727722,1.3012328347674276,0.0026380252093076706,29.744386672973633
"Owosso, MI",11780,11716,3.625796185225112,3.524143934249878,1.4161625848595782,0.007349938619881868,16.236631393432617
"Oxford, OH",4374,3757,4.759503947822281,4.413849353790283,1.787093353306759,2.502453088760376,21.072410583496097
"Oxnard--San Buenaventura (Ventura), CA",103697,85759,4.216372743043386,4.004475116729736,1.1349782313985195,2.5000171661376953,29.725664138793945
"Pacific, MO",3785,3767,4.027274420797278,3.9887754917144775,1.3234788091414724,0.004073872696608305,13.47016716003418
"Paducah, KY--IL",24093,18616,4.707109019781419,4.498908519744873,1.3090888624428785,2.500030279159546,18.149423599243164
"Page, AZ",3058,2450,3.840861383846828,3.7269647121429443,0.8089317191094771,2.5071210861206055,13.181960105895996
"Pagosa Springs, CO",3577,3043,4.2332990772035455,4.207056522369385,0.868318736396987,2.503835439682007,8.576974868774414
"Pahrump, NV",22815,13084,3.6202560594343547,3.4376893043518066,0.9281604598281604,2.500011920928955,19.232967376708984
"Paintsville, KY",2692,1720,4.0917305920013165,3.9165202379226685,1.152466768319951,2.500711679458618,19.99420166015625
"Palestine, TX",8482,7207,4.731787152175882,4.141793251037598,2.0651186051095776,2.501006841659546,20.050565719604492
"Palmdale--Lancaster, CA",108625,93399,4.325428430808865,4.262781143188477,1.019742423136422,2.50006103515625,33.165382385253906
"Palmyra, NY",1989,1988,4.259254597082465,4.229110956192017,1.3052359758562335,0.3899018168449402,11.9159517288208
"Palmyra, PA",4014,3613,5.350412605213321,5.2796831130981445,1.414744694623036,2.5015594959259033,12.77809238433838
"Pampa, TX",9146,6341,3.520185586531413,3.4714317321777344,0.8799859782939985,0.001135073835030198,13.993104934692385
"Pana, IL",3663,3171,4.34357876102468,4.148126602172852,1.2334120346437656,2.50443696975708,18.041906356811523
"Panama City--Panama City Beach, FL",8467,4052,4.128410789361711,3.7299150228500366,1.3919072610748509,3,24.824586868286133
"Paola, KS",2576,2225,4.622726309058372,4.4670281410217285,1.299148001380749,2.5067389011383057,17.26695442199707
"Paragould, AR",4789,4643,3.5278896931886554,3.438098192214966,1.3665298417956584,2.406738931313157e-4,14.599529266357422
"Paris, IL",5708,4824,4.233186600862648,4.0471062660217285,1.2141423896112145,2.501128673553467,23.3914737701416
"Paris, KY",5229,4582,4.2169081552847665,4.045196533203125,1.2015386151686058,2.5039048194885254,24.65538024902344
"Paris, TN",5117,3419,4.4250359953617835,4.165268421173096,1.2118416467108997,2.5252020359039307,12.370655059814451
"Paris, TX",13020,11127,4.267364121087641,3.9921038150787354,1.3564435271106792,2.500500440597534,23.141782760620117
"Park City--Snyderville, UT",7968,7950,5.4569454313496,5.616126298904419,1.4045528421675044,0.03804531693458557,16.341772079467773
"Parker, AZ--CA",3419,1866,4.102929084630641,3.841897130012512,1.3058136082519827,3,22.206357955932617
"Parkersburg, WV--OH",34242,33372,3.780497637320789,3.6610187292099,1.4335551487185865,0.0035026269033551216,24.824769973754883
"Parlier, CA",1080,918,3.987330141150614,3.750332474708557,0.994521451401261,2.511946439743042,8.6659698486328125
"Parsons, KS",5854,5131,4.230816312385475,4.083208084106445,1.0756992463040527,2.501521110534668,14.4362154006958
"Patterson, CA",7254,6638,4.816287853876558,4.926607847213745,1.043884397864658,2.504181146621704,27.525344848632813
"Pauls Valley, OK",3338,2061,3.806222027797597,3.441443681716919,1.388007431895183,2.5026116371154785,21.240053176879883
"Paw Paw Lake, MI",4911,4897,3.758582533479765,3.47241735458374,1.7858283222217006,0.0021321962121874094,20.483198165893555
"Paw Paw, MI",2846,2835,3.667516204379039,3.439735174179077,1.6658842721751501,0.030567685142159465,16.82883644104004
"Paxton, IL",2887,2495,4.253821665012765,4.069414138793945,1.1907270395222673,2.505364179611206,15.293663024902344
"Payson--Santaquin, UT",10338,9562,4.028254992419411,4.1232922077178955,1.3417854526757977,3.495281271170825e-4,19.627702713012695
"Pecan Plantation, TX",2770,2648,5.218141433965764,5.1627037525177,0.9882293761977886,3.0020718574523926,11.391592979431152
"Pecos, TX",5803,3054,3.6689324340714142,3.520395278930664,1.1181558363124682,2.500065803527832,32.151832580566406
"Peculiar, MO",2361,2080,4.273564061751732,4.203003406524658,0.8970760064264645,2.504449367523194,15.80658721923828
"Pella, IA",3855,2492,4.3496810361432034,4.009896516799927,1.5456393490511546,3.000543117523194,24.616464614868164
"Pendleton, OR",7639,6384,4.319623358790438,4.218236684799194,1.023554964505973,2.5007052421569824,18.076749801635746
"Penn Yan, NY",6331,4867,4.4398722372335255,4.201267242431641,1.4972618678462521,2.501403331756592,23.3487606048584
"Peoria, IL",124583,102938,4.804824141254998,4.571477890014648,1.545354524116105,2.5001144409179688,28.0104923248291
"Perry, NY",2246,1766,4.834104502727599,4.48259425163269,1.617678220106562,2.5134849548339844,15.737717628479004
"Perry, OK",3123,2369,3.671896466327247,3.5191688537597656,0.9596415964735809,2.501537799835205,23.797954559326172
"Perryton, TX",4801,3373,3.928280031013093,3.888917207717895,0.7911881677668829,2.501791715621948,8.08237361907959
"Perryville, MO",4119,3139,3.7138224341528323,3.5229976177215576,0.9079021545269849,2.5000064373016357,10.579385757446287
"Peru, IN",8248,6811,4.1975342556692015,4.0036396980285645,1.2141221140326608,2.5003440380096436,24.420507431030273
"Peru--LaSalle, IL",18170,15455,4.1620624100109085,3.9433035850524902,1.2655827464728397,2.5001091957092285,39.513885498046875
"Petaluma, CA",24994,22149,4.584176738287257,4.459321975708008,1.0248266129353312,2.5081827640533447,19.07338523864746
"Petoskey, MI",7155,4498,4.395488388011486,4.04960823059082,1.295883322168188,3,14.728189468383787
"Phoenix West--Goodyear--Avondale, AZ",16013,15266,3.6498520579912244,4.267898797988892,1.9097113861528887,2.208968362538144e-4,20.457786560058594
"Pierre, SD",7467,5688,3.8306919076020205,3.645379900932312,1.0147816976694088,2.5008339881896973,30.23061752319336
"Pikeville, KY",5165,3649,4.240274155946848,3.9756224155426025,1.4853179341559257,2.5026862621307373,22.13493537902832
"Pine Bluff, AR",20366,19635,4.0777598985550165,3.73587965965271,1.8060061713679885,0.003443957306444645,18.396684646606445
"Pinehurst (Montgomery County)--Magnolia, TX",4689,4678,4.193946848219666,4.15334415435791,1.879290681583296,2.464268181938678e-4,18.49551773071289
"Piqua, OH",11033,9632,4.322196236777543,4.188333749771118,1.164690662850579,2.5004498958587646,15.345640182495115
"Pittsburg, KS",11090,6185,5.279362907694922,4.777902126312256,1.9558813376203956,2.6880176067352295,17.452407836914063
"Pittsburgh, PA",130884,106388,4.339459191797263,4.203155994415283,1.216614143483827,2.5000455379486084,27.77632522583008
"Pittsfield, MA",22180,18332,4.255069543083448,4.027681827545166,1.308326725092745,2.500065803527832,28.4874210357666
"Placerville--Diamond Springs, CA",11195,10404,4.800646740191261,4.669687747955322,1.2822488163265975,2.5020956993103027,17.687530517578125
"Plainview, TX",10628,6785,3.5685546928762775,3.3500776290893555,1.0940893506897655,2.5002737045288086,27.461368560791016
"Platte City, MO",393,268,4.306574474519758,4.070969581604004,1.3381562289769224,2.5048112869262695,9.505658149719238
"Platteville, WI",3659,3072,4.215632333808268,3.949262022972107,1.333851261963899,2.5011887550354004,15.599169731140137
"Plattsburgh, NY",11409,9853,4.4691664588689735,4.412846565246582,1.1569269160615387,2.5002894401550293,22.20503044128418
"Pleasant Hill, MO",3210,2898,4.957466448480463,4.786452531814575,1.4387909868921192,2.5917227268218994,28.5599308013916
"Plumas Lake, CA",2836,2548,3.720455437339518,4.3314528465271,2.3189364474857768,1.6097875777631998e-4,28.841054916381836
"Plymouth, IN",5845,4921,4.293670690779133,4.103302478790283,1.2415927226496777,2.5000150203704834,17.80408477783203
"Plymouth, NH",2048,1694,5.46608557596961,4.845710754394531,2.426670041855656,3.0010499954223633,20.85585594177246
"Plymouth, WI",4183,4168,4.173193232011752,4.168735980987549,1.4169344132214385,1.6904741642065346e-4,16.743133544921875
"Pocahontas, AR",1361,1353,3.871945742761382,3.565509080886841,1.7184262424701913,0.01050451211631298,16.887836456298828
"Pocatello, ID",24710,19152,4.494735891271753,4.314417362213135,1.1492506431493283,3,27.457632064819336
"Point Pleasant--Gallipolis, WV--OH",6564,6538,3.558688880969072,3.5368831157684326,1.4181191431805402,8.187773055396974e-4,19.70751190185547
"Point Roberts, WA",3429,3428,4.23091357226903,4.290476322174072,1.3329206620562077,0.012299354188144209,14.180549621582031
"Polson, MT",3175,2488,4.454467311261935,4.315266370773315,0.9815083545041289,3.001209259033203,10.981324195861816
"Ponca City, OK",14515,12067,4.118156043637744,3.84211540222168,1.5768572401661072,2.500040054321289,32.62000274658203
"Pontiac, IL",5427,4676,4.437661446446124,4.169460773468018,1.4277587230812023,2.504096508026123,20.740459442138672
"Poplar Bluff, MO",10411,8826,4.140619399054316,3.855304718017578,1.2394490510204215,2.5008602142333984,17.553905487060547
"Port Angeles, WA",15155,15141,4.175949671308484,4.173616409301758,1.300051838547332,0.020467836409807205,23.22832489013672
